OrderID,DateKey,ClientID,SKUID,WarehouseID,Quantity,Revenue,COGS,FulfillmentCost,OrderDate,ShipDate,DeliveryDate,PromisedDeliveryDate
247,20250206,8,5,1,2,1579.94,939.06,238.37,2025-02-06,2025-02-07,2025-02-09,2025-02-13
248,20250206,2,56,2,2,13370.8,10385.22,2656.27,2025-02-06,2025-02-07,2025-02-09,2025-02-11
249,20250206,2,7,2,3,1569.3,887.4,279.69,2025-02-06,2025-02-08,2025-02-11,2025-02-11
250,20250206,3,42,5,2,5255.82,3901.32,869.31,2025-02-06,2025-02-07,2025-02-10,2025-02-12
251,20250206,3,29,2,2,1850.22,1378.76,384.26,2025-02-06,2025-02-07,2025-02-09,2025-02-12
252,20250206,11,29,5,1,925.11,689.38,196.68,2025-02-06,2025-02-07,2025-02-09,2025-02-11
253,20250206,7,23,5,3,2262.69,1325.31,467.45,2025-02-06,2025-02-07,2025-02-10,2025-02-13
254,20250207,11,57,2,5,11206.5,8915.35,2313.2,2025-02-07,2025-02-08,2025-02-10,2025-02-12
255,20250207,11,4,4,2,2193.24,1241.58,547.47,2025-02-07,2025-02-08,2025-02-10,2025-02-12
256,20250207,2,34,5,1,990.26,771.47,215.63,2025-02-07,2025-02-10,2025-02-12,2025-02-12
257,20250207,7,24,3,2,1693.08,834.98,310.51,2025-02-07,2025-02-12,2025-02-15,2025-02-14
258,20250207,2,1,2,1,347.04,219.07,78.21,2025-02-07,2025-02-10,2025-02-12,2025-02-12
259,20250207,11,46,3,4,5059.68,3592.24,840.42,2025-02-07,2025-02-08,2025-02-11,2025-02-12
260,20250207,3,18,1,1,2029.49,1802.25,305.46,2025-02-07,2025-02-08,2025-02-12,2025-02-13
261,20250207,7,38,3,1,3840.94,2993.05,615.77,2025-02-07,2025-02-08,2025-02-15,2025-02-14
262,20250207,2,28,1,5,13674.65,8664.25,2118.17,2025-02-07,2025-02-08,2025-02-11,2025-02-12
263,20250207,3,8,1,2,1208.42,733.44,192.22,2025-02-07,2025-02-08,2025-02-15,2025-02-13
264,20250207,3,24,1,3,2539.62,1252.47,407.56,2025-02-07,2025-02-08,2025-02-12,2025-02-13
265,20250207,7,18,3,3,6088.47,5406.75,1100.97,2025-02-07,2025-02-08,2025-02-10,2025-02-14
266,20250207,8,33,2,4,8190.76,5657.0,1814.76,2025-02-07,2025-02-08,2025-02-10,2025-02-14
267,20250207,2,58,3,1,10833.23,7897.25,1691.59,2025-02-07,2025-02-08,2025-02-10,2025-02-12
268,20250207,8,24,2,2,1693.08,834.98,306.0,2025-02-07,2025-02-12,2025-02-14,2025-02-14
269,20250207,11,27,1,2,3852.3,2493.62,563.33,2025-02-07,2025-02-09,2025-02-11,2025-02-12
270,20250207,2,37,2,5,12854.95,9585.95,2704.68,2025-02-07,2025-02-08,2025-02-10,2025-02-12
271,20250208,7,5,5,3,2369.91,1408.59,487.23,2025-02-08,2025-02-09,2025-02-11,2025-02-15
272,20250208,8,1,2,3,1041.12,657.21,212.21,2025-02-08,2025-02-09,2025-02-12,2025-02-15
273,20250208,8,24,3,4,3386.16,1669.96,661.61,2025-02-08,2025-02-10,2025-02-13,2025-02-15
274,20250208,3,1,5,1,347.04,219.07,60.66,2025-02-08,2025-02-09,2025-02-13,2025-02-14
275,20250208,11,25,4,3,1314.6,667.23,289.6,2025-02-08,2025-02-09,2025-02-11,2025-02-13
276,20250208,8,4,5,2,2193.24,1241.58,443.18,2025-02-08,2025-02-09,2025-02-13,2025-02-15
277,20250208,7,45,5,4,7020.92,4547.76,1523.89,2025-02-08,2025-02-09,2025-02-11,2025-02-15
278,20250208,3,41,4,1,1169.1,815.95,300.33,2025-02-08,2025-02-09,2025-02-12,2025-02-14
279,20250208,3,16,2,3,11700.96,9294.24,2639.3,2025-02-08,2025-02-09,2025-02-13,2025-02-14
280,20250208,8,18,1,2,4058.98,3604.5,542.38,2025-02-08,2025-02-10,2025-02-12,2025-02-15
281,20250208,2,11,2,3,12389.19,9650.31,2408.34,2025-02-08,2025-02-09,2025-02-16,2025-02-13
282,20250208,8,20,2,1,754.22,326.71,132.31,2025-02-08,2025-02-10,2025-02-12,2025-02-15
283,20250209,3,6,4,3,4344.78,2164.74,1052.39,2025-02-09,2025-02-10,2025-02-12,2025-02-15
284,20250209,3,2,5,4,2564.96,1358.4,495.52,2025-02-09,2025-02-10,2025-02-12,2025-02-15
285,20250209,2,52,4,1,8905.71,6891.69,1900.45,2025-02-09,2025-02-11,2025-02-18,2025-02-14
286,20250209,3,13,4,3,17358.54,14637.06,4582.16,2025-02-09,2025-02-12,2025-02-14,2025-02-15
287,20250209,2,2,5,2,1282.48,679.2,273.09,2025-02-09,2025-02-10,2025-02-12,2025-02-14
288,20250209,2,3,5,1,1059.1,536.75,181.19,2025-02-09,2025-02-10,2025-02-14,2025-02-14
289,20250209,7,32,1,4,10186.84,7159.28,1378.04,2025-02-09,2025-02-10,2025-02-12,2025-02-16
290,20250209,8,57,1,5,11206.5,8915.35,1741.07,2025-02-09,2025-02-10,2025-02-12,2025-02-16
291,20250209,7,57,3,1,2241.3,1783.07,333.89,2025-02-09,2025-02-10,2025-02-12,2025-02-16
292,20250209,11,57,4,2,4482.6,3566.14,1164.61,2025-02-09,2025-02-11,2025-02-14,2025-02-14
293,20250209,7,51,4,4,2820.08,1729.0,714.44,2025-02-09,2025-02-10,2025-02-14,2025-02-16
294,20250209,7,18,1,3,6088.47,5406.75,939.88,2025-02-09,2025-02-10,2025-02-14,2025-02-16
295,20250209,8,34,2,5,4951.3,3857.35,1138.68,2025-02-09,2025-02-14,2025-02-16,2025-02-16
296,20250209,11,16,2,1,3900.32,3098.08,841.86,2025-02-09,2025-02-12,2025-02-15,2025-02-14
297,20250209,7,23,5,2,1508.46,883.54,258.76,2025-02-09,2025-02-10,2025-02-14,2025-02-16
298,20250210,3,37,5,4,10283.96,7668.76,1978.65,2025-02-10,2025-02-11,2025-02-13,2025-02-16
299,20250210,8,1,2,5,1735.2,1095.35,315.96,2025-02-10,2025-02-11,2025-02-14,2025-02-17
300,20250210,3,38,4,2,7681.88,5986.1,2078.54,2025-02-10,2025-02-12,2025-02-16,2025-02-16
301,20250210,2,24,4,4,3386.16,1669.96,868.38,2025-02-10,2025-02-11,2025-02-13,2025-02-15
302,20250210,3,47,5,4,5636.4,4133.0,1118.84,2025-02-10,2025-02-11,2025-02-18,2025-02-16
303,20250210,11,38,4,4,15363.76,11972.2,3618.35,2025-02-10,2025-02-12,2025-02-14,2025-02-15
304,20250210,7,55,5,5,52350.25,37285.2,8551.19,2025-02-10,2025-02-12,2025-02-16,2025-02-17
305,20250210,11,37,1,4,10283.96,7668.76,1376.29,2025-02-10,2025-02-12,2025-02-14,2025-02-15
306,20250211,3,41,5,1,1169.1,815.95,243.56,2025-02-11,2025-02-13,2025-02-16,2025-02-17
307,20250211,8,1,2,2,694.08,438.14,146.86,2025-02-11,2025-02-12,2025-02-15,2025-02-18
308,20250211,7,29,4,2,1850.22,1378.76,515.92,2025-02-11,2025-02-12,2025-02-14,2025-02-18
309,20250211,7,7,4,5,2615.5,1479.0,683.49,2025-02-11,2025-02-13,2025-02-15,2025-02-18
310,20250211,2,52,4,3,26717.13,20675.07,5717.62,2025-02-11,2025-02-12,2025-02-14,2025-02-16
311,20250211,3,57,2,1,2241.3,1783.07,454.59,2025-02-11,2025-02-14,2025-02-16,2025-02-17
312,20250211,8,46,1,2,2529.84,1796.12,391.69,2025-02-11,2025-02-12,2025-02-14,2025-02-18
313,20250211,7,45,3,5,8776.15,5684.7,1386.88,2025-02-11,2025-02-12,2025-02-14,2025-02-18
314,20250211,7,37,3,4,10283.96,7668.76,1566.59,2025-02-11,2025-02-12,2025-02-14,2025-02-18
315,20250211,11,41,3,2,2338.2,1631.9,349.44,2025-02-11,2025-02-12,2025-02-15,2025-02-16
316,20250211,2,31,4,3,3247.02,1976.01,881.13,2025-02-11,2025-02-12,2025-02-16,2025-02-16
317,20250211,2,42,3,2,5255.82,3901.32,858.92,2025-02-11,2025-02-12,2025-02-14,2025-02-16
318,20250211,8,30,2,3,3534.33,2508.81,720.49,2025-02-11,2025-02-12,2025-02-15,2025-02-18
319,20250211,2,6,3,5,7241.3,3607.9,1199.26,2025-02-11,2025-02-13,2025-02-15,2025-02-16
320,20250211,7,53,3,5,15067.0,11961.9,2705.14,2025-02-11,2025-02-14,2025-02-17,2025-02-18
321,20250211,8,20,1,1,754.22,326.71,113.2,2025-02-11,2025-02-14,2025-02-18,2025-02-18
322,20250211,11,40,1,4,13583.64,10555.48,1837.59,2025-02-11,2025-02-16,2025-02-23,2025-02-16
323,20250211,3,3,2,4,4236.4,2147.0,771.51,2025-02-11,2025-02-13,2025-02-15,2025-02-17
324,20250211,2,6,2,4,5793.04,2886.32,1176.7,2025-02-11,2025-02-14,2025-02-17,2025-02-16
325,20250211,7,8,2,2,1208.42,733.44,246.51,2025-02-11,2025-02-12,2025-02-19,2025-02-18
326,20250211,2,7,3,1,523.1,295.8,96.55,2025-02-11,2025-02-14,2025-02-18,2025-02-16
327,20250211,7,17,2,4,3262.64,2824.84,666.63,2025-02-11,2025-02-12,2025-02-14,2025-02-18
328,20250212,7,10,3,4,4840.2,3740.88,708.98,2025-02-12,2025-02-15,2025-02-17,2025-02-19
329,20250212,8,59,2,3,9864.63,8028.51,1688.96,2025-02-12,2025-02-14,2025-02-16,2025-02-19
330,20250212,8,55,4,1,10470.05,7457.04,2988.54,2025-02-12,2025-02-13,2025-02-15,2025-02-19
331,20250212,8,50,4,3,2411.04,1627.23,644.13,2025-02-12,2025-02-14,2025-02-16,2025-02-19
332,20250212,8,14,5,4,15390.52,11936.72,3135.57,2025-02-12,2025-02-14,2025-02-18,2025-02-19
333,20250212,3,5,2,5,3949.85,2347.65,767.07,2025-02-12,2025-02-14,2025-02-17,2025-02-18
334,20250212,3,13,5,2,11572.36,9758.04,2421.03,2025-02-12,2025-02-13,2025-02-15,2025-02-18
335,20250212,8,33,2,1,2047.69,1414.25,431.8,2025-02-12,2025-02-13,2025-02-15,2025-02-19
336,20250212,8,12,5,4,18467.28,15135.16,3600.24,2025-02-12,2025-02-13,2025-02-15,2025-02-19
337,20250212,2,19,1,1,1017.68,533.24,137.21,2025-02-12,2025-02-13,2025-02-20,2025-02-17
338,20250212,11,15,3,3,12779.88,9850.02,2271.38,2025-02-12,2025-02-13,2025-02-17,2025-02-17
339,20250212,11,1,3,2,694.08,438.14,123.21,2025-02-12,2025-02-14,2025-02-16,2025-02-17
340,20250212,11,18,2,4,8117.96,7209.0,1794.84,2025-02-12,2025-02-13,2025-02-15,2025-02-17
341,20250212,11,34,4,4,3961.04,3085.88,1015.36,2025-02-12,2025-02-13,2025-02-20,2025-02-17
342,20250213,11,39,3,3,7353.9,5049.42,1319.33,2025-02-13,2025-02-14,2025-02-16,2025-02-18
343,20250213,11,21,5,3,1028.43,543.99,204.55,2025-02-13,2025-02-18,2025-02-21,2025-02-18
344,20250213,3,34,4,1,990.26,771.47,270.25,2025-02-13,2025-02-15,2025-02-18,2025-02-19
345,20250213,11,21,3,1,342.81,181.33,60.99,2025-02-13,2025-02-18,2025-02-20,2025-02-18
346,20250213,7,26,2,1,3030.87,1982.19,621.27,2025-02-13,2025-02-18,2025-02-22,2025-02-20
347,20250213,11,35,3,4,12998.44,9347.88,2479.23,2025-02-13,2025-02-15,2025-02-18,2025-02-18
348,20250213,3,54,3,5,15070.1,10654.2,2316.85,2025-02-13,2025-02-14,2025-02-16,2025-02-19
349,20250213,3,44,5,1,1762.73,1319.01,307.01,2025-02-13,2025-02-14,2025-02-18,2025-02-19
350,20250213,7,51,5,3,2115.06,1296.75,372.99,2025-02-13,2025-02-14,2025-02-18,2025-02-20
351,20250213,8,4,5,5,5483.1,3103.95,1066.89,2025-02-13,2025-02-15,2025-02-17,2025-02-20
352,20250213,2,56,3,5,33427.0,25963.05,5338.83,2025-02-13,2025-02-14,2025-02-18,2025-02-18
353,20250213,3,13,2,5,28930.9,24395.1,6468.1,2025-02-13,2025-02-18,2025-02-20,2025-02-19
354,20250213,3,50,1,3,2411.04,1627.23,375.87,2025-02-13,2025-02-14,2025-02-17,2025-02-19
355,20250213,8,18,1,2,4058.98,3604.5,622.78,2025-02-13,2025-02-14,2025-02-17,2025-02-20
356,20250213,2,9,3,4,4181.36,2632.4,690.23,2025-02-13,2025-02-18,2025-02-20,2025-02-18
357,20250214,11,1,3,2,694.08,438.14,108.3,2025-02-14,2025-02-17,2025-02-19,2025-02-19
358,20250214,2,25,3,3,1314.6,667.23,201.16,2025-02-14,2025-02-16,2025-02-18,2025-02-19
359,20250214,8,47,3,5,7045.5,5166.25,1139.47,2025-02-14,2025-02-17,2025-02-24,2025-02-21
360,20250214,8,23,4,2,1508.46,883.54,427.81,2025-02-14,2025-02-17,2025-02-19,2025-02-21
361,20250214,3,14,4,5,19238.15,14920.9,4816.22,2025-02-14,2025-02-15,2025-02-18,2025-02-20
362,20250214,7,57,3,5,11206.5,8915.35,1975.48,2025-02-14,2025-02-15,2025-02-17,2025-02-21
363,20250214,2,42,4,1,2627.91,1950.66,694.38,2025-02-14,2025-02-15,2025-02-17,2025-02-19
364,20250214,8,45,1,1,1755.23,1136.94,247.58,2025-02-14,2025-02-16,2025-02-19,2025-02-21
365,20250214,3,27,4,1,1926.15,1246.81,483.21,2025-02-14,2025-02-16,2025-02-18,2025-02-20
366,20250214,2,32,1,2,5093.42,3579.64,827.72,2025-02-14,2025-02-16,2025-02-23,2025-02-19
367,20250214,7,19,1,5,5088.4,2666.2,762.43,2025-02-14,2025-02-15,2025-02-19,2025-02-21
368,20250214,11,6,5,5,7241.3,3607.9,1445.61,2025-02-14,2025-02-15,2025-02-17,2025-02-19
369,20250215,2,47,4,3,4227.3,3099.75,1102.59,2025-02-15,2025-02-16,2025-02-23,2025-02-20
370,20250215,8,4,1,2,2193.24,1241.58,365.91,2025-02-15,2025-02-18,2025-02-20,2025-02-22
371,20250215,11,21,2,1,342.81,181.33,60.23,2025-02-15,2025-02-17,2025-02-19,2025-02-20
372,20250215,3,43,3,3,4407.39,2663.55,717.23,2025-02-15,2025-02-16,2025-02-19,2025-02-21
373,20250215,2,24,4,2,1693.08,834.98,374.23,2025-02-15,2025-02-16,2025-02-18,2025-02-20
374,20250215,7,45,5,4,7020.92,4547.76,1393.54,2025-02-15,2025-02-17,2025-02-19,2025-02-22
375,20250215,3,7,2,5,2615.5,1479.0,520.38,2025-02-15,2025-02-16,2025-02-18,2025-02-21
376,20250215,7,50,2,1,803.68,542.41,178.22,2025-02-15,2025-02-18,2025-02-21,2025-02-22
377,20250215,3,31,5,1,1082.34,658.67,229.56,2025-02-15,2025-02-16,2025-02-18,2025-02-21
378,20250215,11,21,1,5,1714.05,906.65,277.74,2025-02-15,2025-02-16,2025-02-19,2025-02-20
379,20250215,11,56,2,5,33427.0,25963.05,7062.94,2025-02-15,2025-02-17,2025-02-19,2025-02-20
380,20250215,8,23,3,4,3016.92,1767.08,458.82,2025-02-15,2025-02-17,2025-02-21,2025-02-22
381,20250215,11,11,3,4,16518.92,12867.08,3104.66,2025-02-15,2025-02-18,2025-02-20,2025-02-20
382,20250215,8,21,1,3,1028.43,543.99,133.46,2025-02-15,2025-02-16,2025-02-19,2025-02-22
383,20250215,7,53,1,4,12053.6,9569.52,1777.77,2025-02-15,2025-02-16,2025-02-18,2025-02-22
384,20250215,8,29,2,4,3700.44,2757.52,794.54,2025-02-15,2025-02-16,2025-02-18,2025-02-22
385,20250215,2,51,3,5,3525.1,2161.25,623.99,2025-02-15,2025-02-18,2025-02-21,2025-02-20
386,20250216,11,43,2,3,4407.39,2663.55,845.34,2025-02-16,2025-02-17,2025-02-19,2025-02-21
387,20250216,8,22,3,5,4733.0,2175.45,828.74,2025-02-16,2025-02-18,2025-02-20,2025-02-23
388,20250216,8,8,1,2,1208.42,733.44,154.19,2025-02-16,2025-02-17,2025-02-20,2025-02-23
389,20250216,2,3,5,4,4236.4,2147.0,718.09,2025-02-16,2025-02-18,2025-02-21,2025-02-21
390,20250216,2,17,3,2,1631.32,1412.42,245.77,2025-02-16,2025-02-19,2025-02-21,2025-02-21
391,20250216,2,49,2,5,11638.45,7199.8,2064.58,2025-02-16,2025-02-19,2025-02-21,2025-02-21
392,20250216,3,32,1,1,2546.71,1789.82,388.11,2025-02-16,2025-02-17,2025-02-20,2025-02-22
393,20250216,3,45,3,2,3510.46,2273.88,525.8,2025-02-16,2025-02-18,2025-02-21,2025-02-22
394,20250216,7,27,5,2,3852.3,2493.62,682.22,2025-02-16,2025-02-21,2025-02-28,2025-02-23
395,20250216,8,52,1,4,35622.84,27566.76,5507.78,2025-02-16,2025-02-19,2025-02-22,2025-02-23
396,20250217,11,14,1,5,19238.15,14920.9,3071.32,2025-02-17,2025-02-19,2025-02-23,2025-02-22
397,20250217,3,46,3,2,2529.84,1796.12,430.58,2025-02-17,2025-02-19,2025-02-21,2025-02-23
398,20250217,2,49,2,4,9310.76,5759.84,1908.41,2025-02-17,2025-02-20,2025-02-23,2025-02-22
399,20250217,11,48,5,5,5610.4,3825.95,997.52,2025-02-17,2025-02-19,2025-02-23,2025-02-22
400,20250217,2,2,2,1,641.24,339.6,134.8,2025-02-17,2025-02-18,2025-02-21,2025-02-22
401,20250217,3,19,3,2,2035.36,1066.48,381.24,2025-02-17,2025-02-19,2025-02-21,2025-02-23
402,20250217,8,7,3,5,2615.5,1479.0,493.3,2025-02-17,2025-02-19,2025-02-22,2025-02-24
403,20250217,11,4,5,4,4386.48,2483.16,812.57,2025-02-17,2025-02-19,2025-02-22,2025-02-22
404,20250217,8,54,1,3,9042.06,6392.52,1460.11,2025-02-17,2025-02-18,2025-02-21,2025-02-24
405,20250217,8,12,5,1,4616.82,3783.79,794.82,2025-02-17,2025-02-18,2025-02-21,2025-02-24
406,20250217,7,3,2,5,5295.5,2683.75,984.19,2025-02-17,2025-02-18,2025-02-22,2025-02-24
407,20250217,8,46,5,1,1264.92,898.06,215.37,2025-02-17,2025-02-18,2025-02-20,2025-02-24
408,20250217,11,40,4,3,10187.73,7916.61,2539.71,2025-02-17,2025-02-18,2025-02-20,2025-02-22
409,20250217,3,34,1,5,4951.3,3857.35,666.8,2025-02-17,2025-02-18,2025-02-20,2025-02-23
410,20250217,11,22,2,3,2839.8,1305.27,519.99,2025-02-17,2025-02-19,2025-02-22,2025-02-22
411,20250218,11,1,1,3,1041.12,657.21,153.62,2025-02-18,2025-02-21,2025-02-24,2025-02-23
412,20250218,11,57,2,1,2241.3,1783.07,432.91,2025-02-18,2025-02-19,2025-02-21,2025-02-23
413,20250218,8,32,1,2,5093.42,3579.64,722.83,2025-02-18,2025-02-19,2025-02-21,2025-02-25
414,20250218,11,5,1,2,1579.94,939.06,262.94,2025-02-18,2025-02-19,2025-02-21,2025-02-23
415,20250218,7,42,4,1,2627.91,1950.66,705.64,2025-02-18,2025-02-19,2025-02-21,2025-02-25
416,20250218,2,5,1,3,2369.91,1408.59,361.68,2025-02-18,2025-02-19,2025-02-21,2025-02-23
417,20250218,7,25,2,4,1752.8,889.64,343.52,2025-02-18,2025-02-19,2025-02-22,2025-02-25
418,20250218,11,47,3,5,7045.5,5166.25,1034.43,2025-02-18,2025-02-20,2025-02-22,2025-02-23
419,20250218,2,19,4,3,3053.04,1599.72,787.66,2025-02-18,2025-02-19,2025-02-23,2025-02-23
420,20250218,7,26,4,1,3030.87,1982.19,751.8,2025-02-18,2025-02-19,2025-02-21,2025-02-25
421,20250218,7,51,4,5,3525.1,2161.25,827.07,2025-02-18,2025-02-20,2025-02-22,2025-02-25
422,20250218,11,24,5,1,846.54,417.49,163.43,2025-02-18,2025-02-19,2025-02-21,2025-02-23
423,20250218,7,35,3,1,3249.61,2336.97,520.07,2025-02-18,2025-02-20,2025-02-24,2025-02-25
424,20250218,7,58,3,5,54166.15,39486.25,8220.54,2025-02-18,2025-02-19,2025-02-22,2025-02-25
425,20250218,2,12,3,5,23084.1,18918.95,4339.0,2025-02-18,2025-02-21,2025-02-25,2025-02-23
426,20250218,8,42,3,3,7883.73,5851.98,1409.26,2025-02-18,2025-02-19,2025-02-21,2025-02-25
427,20250218,8,22,2,2,1893.2,870.18,333.21,2025-02-18,2025-02-20,2025-02-24,2025-02-25
428,20250218,8,29,2,3,2775.33,2068.14,587.28,2025-02-18,2025-02-19,2025-02-22,2025-02-25
429,20250219,7,11,1,2,8259.46,6433.54,1345.09,2025-02-19,2025-02-21,2025-02-24,2025-02-26
430,20250219,3,44,4,4,7050.92,5276.04,1743.08,2025-02-19,2025-02-20,2025-02-22,2025-02-25
431,20250219,2,12,3,1,4616.82,3783.79,865.34,2025-02-19,2025-02-22,2025-02-24,2025-02-24
432,20250219,11,5,4,1,789.97,469.53,218.2,2025-02-19,2025-02-21,2025-02-25,2025-02-24
433,20250219,7,50,3,1,803.68,542.41,138.74,2025-02-19,2025-02-20,2025-02-27,2025-02-26
434,20250219,8,42,4,3,7883.73,5851.98,1907.37,2025-02-19,2025-02-22,2025-02-25,2025-02-26
435,20250219,3,30,3,1,1178.11,836.27,194.08,2025-02-19,2025-02-20,2025-02-23,2025-02-25
436,20250219,11,11,4,2,8259.46,6433.54,2031.55,2025-02-19,2025-02-20,2025-02-24,2025-02-24
437,20250219,11,56,5,4,26741.6,20770.44,5750.33,2025-02-19,2025-02-20,2025-02-23,2025-02-24
438,20250219,2,17,2,1,815.66,706.21,171.38,2025-02-19,2025-02-20,2025-02-23,2025-02-24
439,20250219,7,31,5,1,1082.34,658.67,177.26,2025-02-19,2025-02-21,2025-02-23,2025-02-26
440,20250219,11,54,2,3,9042.06,6392.52,1851.07,2025-02-19,2025-02-20,2025-02-22,2025-02-24
441,20250219,7,24,3,1,846.54,417.49,144.63,2025-02-19,2025-02-20,2025-02-24,2025-02-26
442,20250219,7,23,4,3,2262.69,1325.31,563.44,2025-02-19,2025-02-20,2025-02-23,2025-02-26
443,20250219,3,29,1,1,925.11,689.38,139.37,2025-02-19,2025-02-20,2025-02-22,2025-02-25
444,20250219,3,24,3,1,846.54,417.49,150.87,2025-02-19,2025-02-20,2025-02-22,2025-02-25
445,20250219,2,31,3,4,4329.36,2634.68,672.12,2025-02-19,2025-02-20,2025-02-24,2025-02-24
446,20250219,3,37,3,2,5141.98,3834.38,908.11,2025-02-19,2025-02-20,2025-02-23,2025-02-25
447,20250220,3,17,5,5,4078.3,3531.05,881.4,2025-02-20,2025-02-21,2025-02-24,2025-02-26
448,20250220,11,53,2,1,3013.4,2392.38,551.44,2025-02-20,2025-02-22,2025-02-24,2025-02-25
449,20250220,8,11,1,4,16518.92,12867.08,2552.8,2025-02-20,2025-02-22,2025-02-26,2025-02-27
450,20250220,3,40,3,3,10187.73,7916.61,1559.27,2025-02-20,2025-02-22,2025-02-26,2025-02-26
451,20250220,2,15,2,2,8519.92,6566.68,1503.89,2025-02-20,2025-02-21,2025-02-25,2025-02-25
452,20250220,11,27,4,5,9630.75,6234.05,2116.09,2025-02-20,2025-02-21,2025-02-24,2025-02-25
453,20250220,2,6,3,2,2896.52,1443.16,551.79,2025-02-20,2025-02-21,2025-02-23,2025-02-25
454,20250220,11,42,2,4,10511.64,7802.64,2020.58,2025-02-20,2025-02-21,2025-02-24,2025-02-25
455,20250220,8,51,4,3,2115.06,1296.75,542.89,2025-02-20,2025-02-22,2025-02-25,2025-02-27
456,20250220,2,28,1,4,10939.72,6931.4,1771.84,2025-02-20,2025-02-23,2025-02-25,2025-02-25
457,20250220,7,17,1,1,815.66,706.21,125.21,2025-02-20,2025-02-21,2025-02-23,2025-02-27
458,20250220,11,14,3,3,11542.89,8952.54,1908.63,2025-02-20,2025-02-21,2025-02-23,2025-02-25
459,20250220,7,37,2,3,7712.97,5751.57,1770.19,2025-02-20,2025-02-21,2025-02-23,2025-02-27
460,20250221,8,12,2,5,23084.1,18918.95,4594.33,2025-02-21,2025-02-26,2025-03-01,2025-02-28
461,20250221,7,48,1,1,1122.08,765.19,180.83,2025-02-21,2025-02-22,2025-02-25,2025-02-28
462,20250221,3,7,1,4,2092.4,1183.2,340.8,2025-02-21,2025-02-23,2025-02-26,2025-02-27
463,20250221,11,46,1,4,5059.68,3592.24,864.73,2025-02-21,2025-02-22,2025-02-24,2025-02-26
464,20250221,3,31,5,4,4329.36,2634.68,720.94,2025-02-21,2025-02-22,2025-02-24,2025-02-27
465,20250221,7,26,3,5,15154.35,9910.95,2411.21,2025-02-21,2025-02-26,2025-02-28,2025-02-28
466,20250221,3,41,3,1,1169.1,815.95,180.96,2025-02-21,2025-02-23,2025-02-27,2025-02-27
467,20250221,3,44,1,2,3525.46,2638.02,553.41,2025-02-21,2025-02-26,2025-02-28,2025-02-27
468,20250221,7,23,3,4,3016.92,1767.08,526.12,2025-02-21,2025-02-22,2025-02-25,2025-02-28
469,20250221,2,59,1,3,9864.63,8028.51,1580.08,2025-02-21,2025-02-22,2025-02-25,2025-02-26
470,20250221,8,26,3,3,9092.61,5946.57,1395.05,2025-02-21,2025-02-22,2025-02-25,2025-02-28
471,20250221,2,52,3,3,26717.13,20675.07,5054.39,2025-02-21,2025-02-23,2025-02-26,2025-02-26
472,20250221,8,25,3,2,876.4,444.82,160.5,2025-02-21,2025-02-26,2025-02-28,2025-02-28
473,20250221,8,58,3,1,10833.23,7897.25,1831.69,2025-02-21,2025-02-22,2025-02-24,2025-02-28
474,20250222,11,45,1,3,5265.69,3410.82,769.1,2025-02-22,2025-02-23,2025-02-26,2025-02-27
475,20250222,2,26,3,3,9092.61,5946.57,1349.14,2025-02-22,2025-02-25,2025-02-27,2025-02-27
476,20250222,3,48,3,2,2244.16,1530.38,381.39,2025-02-22,2025-02-23,2025-02-26,2025-02-28
477,20250223,3,50,1,1,803.68,542.41,126.91,2025-02-23,2025-02-25,2025-02-28,2025-03-01
478,20250223,8,24,3,4,3386.16,1669.96,644.4,2025-02-23,2025-02-26,2025-03-01,2025-03-02
479,20250223,8,12,5,5,23084.1,18918.95,4096.86,2025-02-23,2025-02-24,2025-02-27,2025-03-02
480,20250223,7,31,5,1,1082.34,658.67,205.8,2025-02-23,2025-02-24,2025-02-27,2025-03-02
481,20250223,3,30,5,5,5890.55,4181.35,1105.8,2025-02-23,2025-02-25,2025-02-27,2025-03-01
482,20250223,7,38,1,3,11522.82,8979.15,1786.9,2025-02-23,2025-02-24,2025-02-27,2025-03-02
483,20250223,8,40,2,2,6791.82,5277.74,1357.86,2025-02-23,2025-02-24,2025-02-27,2025-03-02
484,20250223,7,18,2,5,10147.45,9011.25,1804.91,2025-02-23,2025-02-24,2025-02-26,2025-03-02
485,20250223,2,47,2,2,2818.2,2066.5,573.0,2025-02-23,2025-02-26,2025-02-28,2025-02-28
486,20250223,3,31,4,2,2164.68,1317.34,528.43,2025-02-23,2025-02-24,2025-02-28,2025-03-01
487,20250223,11,34,3,3,2970.78,2314.41,548.26,2025-02-23,2025-02-24,2025-02-27,2025-02-28
488,20250223,7,7,4,1,523.1,295.8,119.61,2025-02-23,2025-02-24,2025-02-28,2025-03-02
489,20250223,2,29,4,3,2775.33,2068.14,664.89,2025-02-23,2025-02-24,2025-02-28,2025-02-28
490,20250223,7,8,2,5,3021.05,1833.6,549.64,2025-02-23,2025-02-24,2025-02-27,2025-03-02
491,20250223,3,50,2,3,2411.04,1627.23,507.26,2025-02-23,2025-02-24,2025-02-27,2025-03-01
492,20250223,2,25,3,4,1752.8,889.64,309.75,2025-02-23,2025-02-24,2025-02-26,2025-02-28
493,20250224,7,41,3,4,4676.4,3263.8,878.2,2025-02-24,2025-02-25,2025-02-27,2025-03-03
494,20250224,11,19,4,5,5088.4,2666.2,1327.3,2025-02-24,2025-02-25,2025-02-27,2025-03-01
