OrderID,CostTypeID,Amount
348,4,578.48
348,5,120.98
349,1,111.34
349,2,63.4
349,3,47.76
349,4,70.82
349,5,13.69
350,1,126.27
350,2,82.48
350,3,57.14
350,4,89.06
350,5,18.04
351,1,349.12
351,2,227.43
351,3,151.57
351,4,286.0
351,5,52.77
352,1,1823.66
352,2,1081.27
352,3,785.06
352,4,1401.72
352,5,247.12
353,1,2295.75
353,2,1282.69
353,3,923.19
353,4,1638.25
353,5,328.22
354,1,139.42
354,2,72.83
354,3,56.38
354,4,88.84
354,5,18.4
355,1,206.07
355,2,128.95
355,3,100.88
355,4,157.21
355,5,29.67
356,1,243.65
356,2,145.93
356,3,105.32
356,4,161.56
356,5,33.77
357,1,36.27
357,2,23.51
357,3,15.94
357,4,27.3
357,5,5.28
358,1,72.92
358,2,40.91
358,3,29.66
358,4,47.85
358,5,9.82
359,1,386.73
359,2,230.67
359,3,163.69
359,4,293.43
359,5,64.95
360,1,162.17
360,2,80.18
360,3,60.62
360,4,104.85
360,5,19.99
361,1,1711.23
361,2,927.93
361,3,778.46
361,4,1133.59
361,5,265.01
362,1,706.02
362,2,364.88
362,3,304.05
362,4,500.44
362,5,100.09
363,1,247.71
363,2,132.26
363,3,98.32
363,4,182.55
363,5,33.54
364,1,87.97
364,2,49.69
364,3,37.81
364,4,60.64
364,5,11.47
365,1,189.5
365,2,89.84
365,3,67.32
365,4,113.18
365,5,23.37
366,1,290.46
366,2,162.32
366,3,115.99
366,4,219.1
366,5,39.85
367,1,260.55
367,2,143.02
367,3,122.7
367,4,198.79
367,5,37.37
368,1,475.6
368,2,284.61
368,3,222.47
368,4,386.37
368,5,76.56
369,1,380.49
369,2,214.77
369,3,165.04
369,4,284.27
369,5,58.02
370,1,126.98
370,2,64.93
370,3,58.66
370,4,96.99
370,5,18.35
371,1,22.78
371,2,11.4
371,3,8.57
371,4,14.64
371,5,2.84
372,1,259.72
372,2,135.04
372,3,99.12
372,4,189.79
372,5,33.56
373,1,138.53
373,2,70.43
373,3,57.09
373,4,88.01
373,5,20.17
374,1,499.05
374,2,295.67
374,3,195.52
374,4,329.31
374,5,73.99
375,1,179.32
375,2,102.99
375,3,78.39
375,4,133.97
375,5,25.71
376,1,66.96
376,2,36.01
376,3,24.34
376,4,41.25
376,5,9.66
377,1,78.41
377,2,46.65
377,3,36.0
377,4,56.73
377,5,11.77
378,1,97.88
378,2,59.41
378,3,39.67
378,4,65.62
378,5,15.16
379,1,2691.3
379,2,1295.93
379,3,1137.81
379,4,1617.11
379,5,320.79
380,1,155.88
380,2,89.6
380,3,71.8
380,4,120.45
380,5,21.09
381,1,1125.91
381,2,581.95
381,3,419.37
381,4,821.51
381,5,155.92
382,1,49.56
382,2,25.61
382,3,19.63
382,4,31.79
382,5,6.87
383,1,631.76
383,2,365.02
383,3,236.84
383,4,453.54
383,5,90.61
384,1,276.01
384,2,146.4
384,3,122.73
384,4,208.39
384,5,41.01
385,1,219.18
385,2,137.5
385,3,87.82
385,4,147.2
385,5,32.29
386,1,308.65
386,2,167.47
386,3,128.56
386,4,199.39
386,5,41.27
387,1,301.45
387,2,152.02
387,3,127.58
387,4,211.01
387,5,36.68
388,1,52.64
388,2,28.8
388,3,23.22
388,4,41.38
388,5,8.15
389,1,257.77
389,2,150.87
389,3,102.91
389,4,168.0
389,5,38.54
390,1,84.82
390,2,50.57
390,3,33.55
390,4,64.12
390,5,12.71
391,1,729.31
391,2,382.8
391,3,307.37
391,4,541.37
391,5,103.73
392,1,132.11
392,2,76.25
392,3,61.78
392,4,97.81
392,5,20.16
393,1,198.56
393,2,101.4
393,3,81.31
393,4,120.55
393,5,23.98
394,1,246.0
394,2,124.83
394,3,96.38
394,4,183.37
394,5,31.64
395,1,2025.17
395,2,1080.72
395,3,804.63
395,4,1315.55
395,5,281.71
396,1,1063.57
396,2,579.43
396,3,486.23
396,4,770.94
396,5,171.15
397,1,148.91
397,2,77.2
397,3,65.89
397,4,115.67
397,5,22.91
398,1,689.34
398,2,357.65
398,3,277.35
398,4,480.65
398,5,103.42
399,1,336.74
399,2,188.07
399,3,157.29
399,4,267.63
399,5,47.79
400,1,48.82
400,2,25.38
400,3,19.11
400,4,34.65
400,5,6.84
401,1,143.16
401,2,76.36
401,3,51.97
401,4,91.37
401,5,18.38
402,1,177.76
402,2,103.11
402,3,78.51
402,4,109.98
402,5,23.94
403,1,276.64
403,2,168.82
403,3,121.22
403,4,204.97
403,5,40.92
404,1,470.95
404,2,318.2
404,3,239.29
404,4,358.52
404,5,73.15
405,1,292.23
405,2,150.19
405,3,127.29
405,4,184.76
405,5,40.35
406,1,333.98
406,2,212.7
406,3,158.63
406,4,228.43
406,5,50.45
407,1,70.3
407,2,42.59
407,3,33.77
407,4,57.2
407,5,11.51
408,1,886.82
408,2,514.31
408,3,402.17
408,4,606.75
408,5,129.66
409,1,232.66
409,2,127.95
409,3,103.25
409,4,171.18
409,5,31.76
410,1,188.06
410,2,100.78
410,3,72.51
410,4,130.99
410,5,27.65
411,1,51.01
411,2,33.65
411,3,21.85
411,4,38.54
411,5,8.57
412,1,155.38
412,2,79.43
412,3,66.22
412,4,108.96
412,5,22.92
413,1,250.72
413,2,149.84
413,3,106.27
413,4,180.65
413,5,35.35
414,1,89.13
414,2,47.22
414,3,43.12
414,4,70.7
414,5,12.77
415,1,239.44
415,2,139.19
415,3,113.17
415,4,173.43
415,5,40.41
416,1,126.09
416,2,74.27
416,3,55.29
416,4,86.61
416,5,19.42
417,1,115.41
417,2,67.02
417,3,51.44
417,4,91.68
417,5,17.97
418,1,354.3
418,2,206.05
418,3,166.94
418,4,253.84
418,5,53.3
419,1,272.57
419,2,157.15
419,3,123.37
419,4,192.69
419,5,41.88
420,1,261.09
420,2,159.36
420,3,105.13
420,4,187.3
420,5,38.92
421,1,289.98
421,2,159.82
421,3,116.42
421,4,223.84
421,5,37.01
422,1,55.22
422,2,35.86
422,3,23.58
422,4,40.85
422,5,7.92
423,1,173.69
423,2,97.2
423,3,83.24
423,4,138.87
423,5,27.07
424,1,2974.65
424,2,1570.53
424,3,1106.41
424,4,2140.42
424,5,428.53
425,1,1550.34
425,2,864.89
425,3,668.26
425,4,1047.04
425,5,208.47
426,1,516.6
426,2,259.55
426,3,213.65
426,4,343.35
426,5,76.11
427,1,121.44
427,2,62.22
427,3,50.32
427,4,81.24
427,5,17.99
428,1,201.25
428,2,119.34
428,3,94.37
428,4,139.24
428,5,33.08
429,1,444.98
429,2,262.08
429,3,215.69
429,4,350.76
429,5,71.58
430,1,582.2
430,2,359.32
430,3,277.31
430,4,430.27
430,5,93.98
431,1,279.45
431,2,186.85
431,3,127.32
431,4,225.99
431,5,45.73
432,1,73.29
432,2,40.97
432,3,32.66
432,4,60.35
432,5,10.93
433,1,49.41
433,2,29.74
433,3,19.33
433,4,33.58
433,5,6.68
434,1,731.54
434,2,364.72
434,3,275.37
434,4,437.0
434,5,98.74
435,1,71.01
435,2,36.76
435,3,26.5
435,4,50.27
435,5,9.54
436,1,752.79
436,2,391.38
436,3,306.59
436,4,482.09
436,5,98.7
437,1,1945.99
437,2,1151.56
437,3,853.29
437,4,1486.41
437,5,313.08
438,1,63.62
438,2,31.6
438,3,25.51
438,4,41.78
438,5,8.87
439,1,62.76
439,2,33.94
439,3,29.18
439,4,43.22
439,5,8.16
440,1,682.53
440,2,362.81
440,3,271.11
440,4,444.38
440,5,90.24
441,1,45.8
441,2,28.98
441,3,23.07
441,4,38.99
441,5,7.79
442,1,198.57
442,2,111.8
442,3,88.27
442,4,136.92
442,5,27.88
443,1,49.02
443,2,26.68
443,3,20.8
443,4,35.69
443,5,7.18
444,1,53.04
444,2,29.14
444,3,24.37
444,4,36.64
444,5,7.68
445,1,243.03
445,2,120.48
445,3,104.26
445,4,169.07
445,5,35.28
446,1,328.78
446,2,181.22
446,3,139.78
446,4,217.64
446,5,40.69
447,1,295.96
447,2,196.21
447,3,128.78
447,4,211.66
447,5,48.79
448,1,206.72
448,2,105.7
448,3,78.48
448,4,131.11
448,5,29.43
449,1,903.76
449,2,494.62
449,3,380.88
449,4,645.46
449,5,128.08
450,1,563.97
450,2,306.36
450,3,227.9
450,4,389.88
450,5,71.16
451,1,580.13
451,2,286.8
451,3,210.18
451,4,350.69
451,5,76.09
452,1,695.25
452,2,456.01
452,3,330.83
452,4,516.91
452,5,117.09
453,1,181.01
453,2,114.56
453,3,82.57
453,4,145.91
453,5,27.74
454,1,729.4
454,2,390.26
454,3,304.33
454,4,500.08
454,5,96.51
455,1,189.88
455,2,107.5
455,3,75.41
455,4,142.58
455,5,27.52
456,1,590.54
456,2,332.33
456,3,271.22
456,4,486.61
456,5,91.14
457,1,43.58
457,2,26.11
457,3,16.66
457,4,32.52
457,5,6.34
458,1,705.58
458,2,379.16
458,3,297.99
458,4,423.74
458,5,102.16
459,1,591.74
459,2,359.33
459,3,281.01
459,4,439.39
459,5,98.72
460,1,1638.06
460,2,842.8
460,3,688.15
460,4,1191.19
460,5,234.13
461,1,66.34
461,2,37.39
461,3,26.38
461,4,40.93
461,5,9.79
462,1,113.97
462,2,65.45
462,3,56.25
462,4,89.55
462,5,15.58
463,1,303.23
463,2,155.82
463,3,132.25
463,4,229.02
463,5,44.41
464,1,256.67
464,2,140.69
464,3,101.52
464,4,185.32
464,5,36.74
465,1,868.78
465,2,476.86
465,3,369.74
465,4,578.76
465,5,117.07
466,1,60.72
466,2,34.47
466,3,27.66
466,4,49.24
466,5,8.87
467,1,196.44
467,2,120.93
467,3,81.17
467,4,128.94
467,5,25.93
468,1,188.81
468,2,104.8
468,3,81.01
468,4,128.37
468,5,23.13
469,1,554.48
469,2,310.41
469,3,246.35
469,4,397.17
469,5,71.67
470,1,482.02
470,2,269.71
470,3,214.71
470,4,350.97
470,5,77.64
471,1,1863.39
471,2,928.96
471,3,788.88
471,4,1204.84
471,5,268.32
472,1,56.97
472,2,29.99
472,3,24.03
472,4,40.74
472,5,8.77
473,1,655.2
473,2,325.78
473,3,286.6
473,4,471.11
473,5,93.0
474,1,279.77
474,2,148.16
474,3,120.52
474,4,182.31
474,5,38.34
475,1,424.63
475,2,289.88
475,3,190.42
475,4,370.12
475,5,74.09
476,1,138.52
476,2,68.9
476,3,59.25
476,4,96.85
476,5,17.87
477,1,43.24
477,2,28.59
477,3,18.83
477,4,29.53
477,5,6.72
478,1,220.86
478,2,130.65
478,3,102.21
478,4,161.16
478,5,29.52
479,1,1409.06
479,2,843.33
479,3,645.97
479,4,1018.48
479,5,180.02
480,1,75.15
480,2,38.7
480,3,28.03
480,4,53.9
480,5,10.02
481,1,378.43
481,2,213.2
481,3,185.67
481,4,266.71
481,5,61.79
482,1,655.91
482,2,378.41
482,3,246.64
482,4,410.61
482,5,95.33
483,1,506.7
483,2,249.46
483,3,206.3
483,4,330.93
483,5,64.47
484,1,598.83
484,2,334.58
484,3,281.23
484,4,505.02
484,5,85.25
485,1,183.0
485,2,123.72
485,3,87.28
485,4,148.26
485,5,30.74
486,1,170.15
486,2,104.3
486,3,81.28
486,4,145.45
486,5,27.25
487,1,180.12
487,2,111.67
487,3,90.65
487,4,137.27
487,5,28.55
488,1,42.64
488,2,24.44
488,3,17.04
488,4,29.45
488,5,6.04
489,1,231.36
489,2,132.93
489,3,104.16
489,4,162.82
489,5,33.62
490,1,186.1
490,2,114.63
490,3,84.8
490,4,135.03
490,5,29.08
491,1,187.57
491,2,98.94
491,3,76.36
491,4,119.78
491,5,24.61
492,1,110.1
492,2,67.31
492,3,44.47
492,4,72.73
492,5,15.14
493,1,314.57
493,2,174.55
493,3,127.81
493,4,220.02
493,5,41.25
494,1,482.68
494,2,239.25
494,3,204.72
494,4,341.73
494,5,58.92
495,1,89.71
495,2,50.27
495,3,37.27
495,4,65.58
495,5,13.59
496,1,169.23
496,2,103.08
496,3,79.88
496,4,127.5
496,5,27.43
497,1,74.53
497,2,43.61
497,3,35.32
497,4,53.77
497,5,10.92
498,1,117.3
498,2,66.98
498,3,48.83
498,4,83.34
498,5,17.16
499,1,104.57
499,2,65.34
499,3,51.17
499,4,82.24
499,5,16.43
500,1,288.35
500,2,187.88
500,3,129.89
500,4,248.98
500,5,41.76
501,1,726.68
501,2,384.85
501,3,257.52
501,4,520.05
501,5,95.9
502,1,170.49
502,2,90.84
502,3,76.52
502,4,118.07
502,5,23.02
503,1,239.14
503,2,119.85
503,3,93.25
503,4,161.11
503,5,29.63
504,1,173.26
504,2,100.75
504,3,69.29
504,4,125.87
504,5,23.81
505,1,475.83
505,2,275.86
505,3,217.76
505,4,374.2
505,5,66.08
506,1,1230.1
506,2,678.15
506,3,554.92
506,4,914.44
506,5,158.49
507,1,792.5
507,2,451.75
507,3,337.79
507,4,525.22
507,5,110.25
508,1,287.63
508,2,182.23
508,3,122.11
508,4,234.02
508,5,39.82
509,1,62.27
509,2,40.43
509,3,31.66
509,4,43.79
509,5,10.58
510,1,70.57
510,2,34.09
510,3,25.9
510,4,48.64
510,5,10.02
511,1,60.04
511,2,30.51
511,3,23.06
511,4,39.18
511,5,7.9
512,1,84.59
512,2,47.81
512,3,38.01
512,4,62.63
512,5,10.75
513,1,306.84
513,2,163.85
513,3,120.38
513,4,233.09
513,5,44.91
514,1,508.29
514,2,289.32
514,3,228.42
514,4,372.84
514,5,73.58
515,1,539.04
515,2,297.73
515,3,224.06
515,4,344.06
515,5,65.66
516,1,505.06
516,2,307.43
516,3,255.04
516,4,366.97
516,5,85.9
517,1,319.37
517,2,164.58
517,3,129.24
517,4,211.9
517,5,39.2
518,1,129.99
518,2,80.0
518,3,55.68
518,4,97.39
518,5,16.74
519,1,119.09
519,2,74.94
519,3,55.91
519,4,81.66
519,5,17.26
520,1,701.09
520,2,398.91
520,3,313.5
520,4,481.15
520,5,97.77
521,1,215.33
521,2,139.43
521,3,105.27
521,4,163.43
521,5,34.87
522,1,1543.96
522,2,915.24
522,3,719.45
522,4,1288.67
522,5,226.17
523,1,170.11
523,2,104.15
523,3,73.36
523,4,132.18
523,5,24.45
524,1,342.77
524,2,172.2
524,3,144.08
524,4,212.51
524,5,41.61
525,1,385.7
525,2,193.86
525,3,140.2
525,4,243.9
525,5,49.0
526,1,1013.28
526,2,578.83
526,3,397.59
526,4,688.65
526,5,153.22
527,1,168.05
527,2,93.8
527,3,72.28
527,4,121.99
527,5,22.38
528,1,267.87
528,2,157.55
528,3,109.54
528,4,186.9
528,5,32.45
529,1,44.78
529,2,26.28
529,3,22.39
529,4,37.4
529,5,7.19
530,1,1704.07
530,2,897.79
530,3,669.86
530,4,1109.1
530,5,240.15
531,1,485.52
531,2,277.92
531,3,212.7
531,4,333.46
531,5,62.59
532,1,646.21
532,2,364.9
532,3,240.44
532,4,441.22
532,5,79.55
533,1,280.04
533,2,157.54
533,3,116.53
533,4,206.87
533,5,44.72
534,1,1801.07
534,2,1022.78
534,3,696.37
534,4,1257.83
534,5,231.66
535,1,272.67
535,2,172.45
535,3,114.85
535,4,218.58
535,5,43.61
536,1,712.51
536,2,456.36
536,3,316.74
536,4,525.63
536,5,106.67
537,1,61.32
537,2,38.86
537,3,26.78
537,4,51.21
537,5,9.53
538,1,575.24
538,2,285.86
538,3,233.82
538,4,368.44
538,5,76.84
539,1,78.75
539,2,40.11
539,3,30.81
539,4,50.7
539,5,10.74
540,1,393.03
540,2,225.27
540,3,175.07
540,4,253.2
540,5,54.1
541,1,1213.89
541,2,741.49
541,3,513.44
541,4,825.38
541,5,194.33
542,1,378.56
542,2,205.93
542,3,155.05
542,4,241.53
542,5,55.57
543,1,3540.23
543,2,1676.5
543,3,1245.3
543,4,2522.42
543,5,446.94
544,1,549.36
544,2,333.37
544,3,243.53
544,4,449.77
544,5,82.47
545,1,429.69
545,2,219.38
545,3,173.58
545,4,275.65
545,5,59.73
546,1,58.11
546,2,38.49
546,3,25.66
546,4,49.7
546,5,8.23
547,1,373.33
547,2,231.35
547,3,159.75
547,4,292.96
547,5,54.11
548,1,869.35
548,2,432.68
548,3,357.72
548,4,540.79
548,5,110.91
549,1,561.47
549,2,312.29
549,3,229.43
549,4,422.32
549,5,80.97
550,1,341.87
550,2,231.28
550,3,153.39
550,4,251.53
550,5,57.07
551,1,190.57
551,2,115.91
551,3,72.39
551,4,124.53
551,5,28.43
552,1,36.16
552,2,24.2
552,3,17.68
552,4,28.46
552,5,5.71
553,1,1482.36
553,2,856.46
553,3,713.29
553,4,1009.82
553,5,220.67
554,1,118.51
554,2,68.94
554,3,49.93
554,4,93.66
554,5,17.04
555,1,589.07
555,2,377.29
555,3,269.32
555,4,466.83
555,5,94.81
556,1,87.5
556,2,54.31
556,3,36.97
556,4,66.89
556,5,12.2
557,1,167.97
557,2,107.45
557,3,70.18
557,4,114.1
557,5,22.92
558,1,49.38
558,2,30.17
558,3,21.31
558,4,41.87
558,5,8.1
559,1,149.26
559,2,89.56
559,3,64.45
559,4,108.65
559,5,24.28
560,1,997.75
560,2,554.91
560,3,410.14
560,4,719.59
560,5,138.14
561,1,293.9
561,2,177.29
561,3,132.49
561,4,228.0
561,5,39.82
562,1,60.32
562,2,37.25
562,3,26.68
562,4,42.56
562,5,8.81
563,1,1254.32
563,2,824.24
563,3,515.1
563,4,1000.55
563,5,203.22
564,1,199.38
564,2,98.88
564,3,78.61
564,4,138.65
564,5,24.86
565,1,115.28
565,2,72.67
565,3,46.3
565,4,78.84
565,5,15.83
566,1,248.56
566,2,148.29
566,3,102.92
566,4,185.59
566,5,34.5
567,1,340.36
567,2,185.98
567,3,135.92
567,4,233.13
567,5,48.54
568,1,696.57
568,2,378.09
568,3,298.64
568,4,497.92
568,5,101.31
569,1,370.25
569,2,221.67
569,3,161.71
569,4,232.53
569,5,48.86
570,1,156.32
570,2,96.01
570,3,72.1
570,4,108.39
570,5,23.86
571,1,176.0
571,2,105.51
571,3,72.68
571,4,125.38
571,5,27.05
572,1,519.76
572,2,315.57
572,3,222.03
572,4,375.0
572,5,73.62
573,1,1312.07
573,2,743.41
573,3,609.73
573,4,1022.37
573,5,207.66
574,1,521.77
574,2,302.01
574,3,210.75
574,4,341.72
574,5,79.96
575,1,954.59
575,2,552.19
575,3,392.47
575,4,626.8
575,5,122.69
576,1,71.22
576,2,40.99
576,3,33.34
576,4,49.8
576,5,10.64
577,1,78.04
577,2,44.07
577,3,34.51
577,4,57.33
577,5,10.58
578,1,1604.76
578,2,899.11
578,3,703.12
578,4,1230.2
578,5,211.69
579,1,201.5
579,2,102.46
579,3,80.71
579,4,132.64
579,5,29.3
580,1,771.92
580,2,372.52
580,3,327.31
580,4,502.06
580,5,105.3
581,1,218.01
581,2,119.1
581,3,103.49
581,4,145.21
581,5,31.45
582,1,432.86
582,2,236.28
582,3,203.07
582,4,306.97
582,5,62.62
583,1,25.78
583,2,17.27
583,3,12.71
583,4,20.38
583,5,4.35
584,1,597.25
584,2,398.97
584,3,259.92
584,4,473.11
584,5,83.15
585,1,70.48
585,2,39.21
585,3,27.08
585,4,47.16
585,5,9.76
586,1,866.11
586,2,546.34
586,3,417.51
586,4,672.16
586,5,140.41
587,1,247.1
587,2,161.38
587,3,105.88
587,4,201.3
587,5,40.96
588,1,464.15
588,2,286.22
588,3,198.04
588,4,358.21
588,5,69.74
589,1,3117.86
589,2,1681.72
589,3,1309.69
589,4,2151.15
589,5,388.4
590,1,256.52
590,2,171.41
590,3,115.03
590,4,186.36
590,5,40.4
591,1,343.26
591,2,188.93
591,3,144.35
591,4,266.27
591,5,55.15
592,1,806.5
592,2,457.43
592,3,347.61
592,4,600.38
592,5,122.71
593,1,158.46
593,2,81.47
593,3,73.75
593,4,111.45
593,5,21.17
594,1,1287.35
594,2,728.15
594,3,596.19
594,4,900.76
594,5,171.0
595,1,664.62
595,2,353.94
595,3,260.56
595,4,487.54
595,5,85.82
596,1,1019.36
596,2,672.33
596,3,446.4
596,4,800.75
596,5,146.15
597,1,49.85
597,2,27.39
597,3,18.42
597,4,34.32
597,5,7.4
598,1,323.71
598,2,168.34
598,3,128.07
598,4,214.91
598,5,47.45
599,1,242.05
599,2,136.54
599,3,114.78
599,4,186.72
599,5,34.29
600,1,1447.27
600,2,896.07
600,3,607.23
600,4,1145.08
600,5,215.89
601,1,481.76
601,2,276.72
601,3,182.13
601,4,299.22
601,5,65.72
602,1,438.16
602,2,249.91
602,3,177.63
602,4,321.27
602,5,65.17
603,1,17.79
603,2,10.89
603,3,7.75
603,4,13.81
603,5,2.94
604,1,179.53
604,2,96.65
604,3,78.25
604,4,117.71
604,5,24.17
605,1,289.98
605,2,195.91
605,3,133.9
605,4,232.0
605,5,47.31
606,1,223.66
606,2,144.63
606,3,90.58
606,4,170.92
606,5,35.08
607,1,243.55
607,2,164.88
607,3,112.09
607,4,194.01
607,5,35.71
608,1,1286.7
608,2,629.11
608,3,514.76
608,4,919.63
608,5,156.43
609,1,62.65
609,2,34.91
609,3,26.99
609,4,43.46
609,5,8.26
610,1,1355.15
610,2,721.84
610,3,518.7
610,4,949.56
610,5,172.62
611,1,337.02
611,2,205.7
611,3,145.92
611,4,258.34
611,5,53.69
612,1,226.7
612,2,129.42
612,3,96.72
612,4,150.93
612,5,32.53
613,1,929.59
613,2,505.58
613,3,386.16
613,4,662.46
613,5,145.2
614,1,58.15
614,2,30.83
614,3,23.1
614,4,35.07
614,5,7.96
615,1,548.59
615,2,270.77
615,3,220.99
615,4,329.4
615,5,73.01
616,1,172.96
616,2,95.19
616,3,70.56
616,4,116.49
616,5,24.55
617,1,48.34
617,2,27.8
617,3,23.37
617,4,37.52
617,5,7.04
618,1,1117.62
618,2,618.69
618,3,498.24
618,4,719.3
618,5,165.34
619,1,2073.88
619,2,1285.99
619,3,1018.84
619,4,1493.32
619,5,307.01
620,1,138.12
620,2,81.4
620,3,65.43
620,4,108.53
620,5,21.3
621,1,494.9
621,2,297.54
621,3,188.11
621,4,340.48
621,5,73.02
622,1,70.47
622,2,38.78
622,3,29.63
622,4,49.98
622,5,9.94
623,1,417.84
623,2,266.68
623,3,207.96
623,4,336.47
623,5,71.65
624,1,21.88
624,2,12.21
624,3,9.45
624,4,16.62
624,5,3.23
625,1,1017.39
625,2,587.31
625,3,450.69
625,4,765.28
625,5,155.47
626,1,240.76
626,2,154.81
626,3,102.85
626,4,190.66
626,5,38.42
627,1,398.85
627,2,250.8
627,3,168.96
627,4,336.16
627,5,58.39
628,1,610.69
628,2,346.7
628,3,234.72
628,4,440.38
628,5,92.07
629,1,578.61
629,2,336.67
629,3,263.42
629,4,403.1
629,5,89.66
630,1,150.67
630,2,74.43
630,3,64.45
630,4,100.33
630,5,20.53
631,1,95.01
631,2,53.74
631,3,39.9
631,4,68.19
631,5,13.93
632,1,199.08
632,2,121.94
632,3,95.45
632,4,165.63
632,5,28.56
633,1,1436.48
633,2,906.67
633,3,577.08
633,4,974.29
633,5,198.49
634,1,35.14
634,2,20.74
634,3,16.79
634,4,28.07
634,5,4.94
635,1,372.78
635,2,189.47
635,3,153.03
635,4,224.87
635,5,52.11
636,1,1038.18
636,2,711.93
636,3,534.61
636,4,790.82
636,5,176.38
637,1,61.03
637,2,34.83
637,3,23.4
637,4,36.47
637,5,8.05
638,1,316.21
638,2,171.9
638,3,143.71
638,4,232.08
638,5,45.88
639,1,5215.0
639,2,3216.16
639,3,2482.42
639,4,3541.29
639,5,834.79
640,1,1108.87
640,2,593.4
640,3,427.83
640,4,773.97
640,5,141.28
641,1,3967.72
641,2,2697.14
641,3,2032.39
641,4,2917.47
641,5,566.86
642,1,437.01
642,2,243.72
642,3,192.03
642,4,315.6
642,5,69.55
643,1,373.01
643,2,229.55
643,3,181.74
643,4,272.2
643,5,62.03
644,1,413.08
644,2,238.9
644,3,168.1
644,4,319.23
644,5,61.08
645,1,1129.68
645,2,687.72
645,3,485.52
645,4,746.23
645,5,155.65
646,1,365.54
646,2,217.37
646,3,158.59
646,4,283.35
646,5,57.76
647,1,321.21
647,2,175.33
647,3,128.08
647,4,248.34
647,5,44.81
648,1,396.5
648,2,206.85
648,3,147.77
648,4,287.53
648,5,53.05
649,1,2547.8
649,2,1287.94
649,3,1130.66
649,4,1705.23
649,5,315.26
650,1,658.85
650,2,411.66
650,3,318.27
650,4,480.32
650,5,101.18
651,1,143.54
651,2,77.62
651,3,59.31
651,4,104.8
651,5,20.71
652,1,522.14
652,2,291.88
652,3,241.49
652,4,414.67
652,5,84.78
653,1,250.06
653,2,145.8
653,3,97.73
653,4,156.55
653,5,36.4
654,1,56.12
654,2,33.77
654,3,23.19
654,4,41.19
654,5,7.13
655,1,348.3
655,2,200.04
655,3,133.34
655,4,248.02
655,5,51.1
656,1,233.5
656,2,147.64
656,3,116.68
656,4,166.21
656,5,38.31
657,1,20.03
657,2,10.97
657,3,8.9
657,4,14.25
657,5,3.12
658,1,622.59
658,2,377.33
658,3,270.08
658,4,469.47
658,5,100.36
659,1,568.3
659,2,313.03
659,3,257.66
659,4,417.87
659,5,87.51
660,1,292.45
660,2,170.1
660,3,120.47
660,4,205.3
660,5,43.67
661,1,110.73
661,2,64.48
661,3,41.67
661,4,73.53
661,5,15.39
662,1,44.71
662,2,27.31
662,3,17.81
662,4,30.91
662,5,5.99
663,1,43.85
663,2,29.4
663,3,18.6
663,4,33.49
663,5,6.97
664,1,506.13
664,2,270.18
664,3,228.05
664,4,361.93
664,5,71.92
665,1,437.25
665,2,272.33
665,3,187.77
665,4,295.41
665,5,65.37
666,1,183.47
666,2,102.55
666,3,78.84
666,4,148.31
666,5,28.46
667,1,27.42
667,2,16.82
667,3,12.05
667,4,21.23
667,5,3.76
668,1,358.98
668,2,188.91
668,3,151.55
668,4,252.7
668,5,47.63
669,1,593.14
669,2,328.38
669,3,257.46
669,4,413.19
669,5,88.19
670,1,28.22
670,2,15.27
670,3,13.32
670,4,19.45
670,5,3.88
671,1,76.8
671,2,47.06
671,3,36.85
671,4,60.58
671,5,11.13
672,1,792.62
672,2,412.86
672,3,306.01
672,4,563.91
672,5,101.24
673,1,257.37
673,2,154.34
673,3,114.71
673,4,200.91
673,5,39.51
674,1,98.14
674,2,61.58
674,3,45.94
674,4,73.39
674,5,13.7
675,1,270.24
675,2,145.84
675,3,108.94
675,4,194.96
675,5,39.61
676,1,317.88
676,2,194.85
676,3,164.55
676,4,257.53
676,5,54.85
677,1,1809.51
677,2,881.0
677,3,724.87
677,4,1188.66
677,5,251.18
678,1,253.24
678,2,152.01
678,3,104.0
678,4,183.51
678,5,39.25
679,1,192.4
679,2,123.6
679,3,83.07
679,4,155.07
679,5,30.52
680,1,219.38
680,2,126.83
680,3,88.71
680,4,159.71
680,5,29.63
681,1,505.55
681,2,321.9
681,3,235.72
681,4,366.52
681,5,68.55
682,1,645.8
682,2,412.1
682,3,260.24
682,4,526.9
682,5,98.26
683,1,59.48
683,2,36.42
683,3,25.97
683,4,44.75
683,5,9.22
684,1,158.98
684,2,86.39
684,3,74.66
684,4,110.95
684,5,22.1
685,1,1472.1
685,2,935.14
685,3,600.79
685,4,1143.08
685,5,230.99
686,1,209.48
686,2,117.84
686,3,83.25
686,4,142.13
686,5,29.2
687,1,133.41
687,2,74.05
687,3,52.39
687,4,100.86
687,5,19.41
688,1,193.38
688,2,120.57
688,3,95.07
688,4,158.23
688,5,30.98
689,1,138.75
689,2,87.81
689,3,64.51
689,4,109.32
689,5,21.16
690,1,1157.19
690,2,586.9
690,3,423.26
690,4,761.75
690,5,159.47
691,1,617.61
691,2,327.25
691,3,278.07
691,4,436.69
691,5,83.81
692,1,73.36
692,2,47.39
692,3,32.11
692,4,59.68
692,5,10.7
693,1,295.92
693,2,190.14
693,3,135.17
693,4,232.71
693,5,47.83
694,1,90.77
694,2,49.49
694,3,39.35
694,4,62.45
694,5,12.86
695,1,2717.33
695,2,1635.41
695,3,1076.16
695,4,2161.47
